 ,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
2022,0,0,2.4,0,22.5,21.9,96.29,958
2022,0,0,2.5,0,22.3,21.9,97.46,958
2022,0,0,2.7,0,22.2,21.8,97.84,958
2022,0,0,3,0,22.5,21.9,96.16,959
2022,0,45,4.3,45,24.2,21.9,86.87,959
2022,643,87,5.3,344,26.4,21.5,74.69,960
2022,775,107,5.7,578,28.3,21.2,65.45,960
2022,844,119,5.9,774,29.7,21,59.44,959
2022,0,168,6,168,30.8,20.8,55.41,958
2022,844,163,6,958,31.7,20.8,52.56,957
2022,854,152,5.9,948,32.2,20.8,51.09,956
2022,0,219,5.9,219,32.3,20.7,50.6,955
2022,805,124,5.9,705,31.8,20.6,51.69,954
2022,727,105,5.7,495,30.8,20.6,54.66,954
2022,567,77,5.1,256,29.4,20.7,59.36,954
2022,3,31,4.3,32,27.7,20.8,66.28,954
2022,0,0,4,0,26.7,21.3,72.1,955
2022,0,0,3.9,0,26,21.7,77.3,956
2022,0,0,3.9,0,25.5,22.1,81.72,956
2022,0,0,4,0,25,22.5,86.02,956
2022,0,0,4.2,0,24.7,22.7,88.92,956
2022,0,0,4.2,0,24.5,22.9,90.93,956
2022,0,0,4.3,0,24.3,23,92.7,955
2022,0,0,4.3,0,24.2,23.1,93.73,955
2022,0,0,4.3,0,24.1,23.1,94.42,955
2022,0,0,4.3,0,24,23.1,94.97,955
2022,0,0,4.3,0,23.9,23.1,95.53,956
2022,0,0,4.4,0,24,23.1,94.97,957
2022,366,49,4.7,109,24.6,23.2,92.19,957
2022,654,84,5.3,345,25.5,23.3,87.49,958
2022,0,67,5.6,67,26.4,23.2,82.83,958
2022,1,285,5.7,286,27.6,23.1,76.75,958
2022,262,475,5.7,708,28.6,23,71.9,958
2022,136,457,5.6,585,29.2,23,69.31,957
2022,88,426,5.3,507,29.4,23,68.67,957
2022,2,212,4.9,213,29.1,23.1,70.3,956
2022,6,222,4.3,226,28.3,23.4,74.85,956
2022,16,185,3.6,194,27.3,23.8,81.29,956
2022,26,130,3,139,26.1,24,88.49,957
2022,0,22,2.5,22,25.1,24,93.71,957
2022,0,0,2.3,0,24.6,24,96.45,958
2022,0,0,2.4,0,24.3,23.9,97.82,959
2022,0,0,2.3,0,24.1,23.8,98.47,959
2022,0,0,2.2,0,23.9,23.7,99.09,960
2022,0,0,1.7,0,23.7,23.6,99.67,960
2022,0,0,1,0,23.5,23.5,100,960
2022,0,0,0.5,0,23.3,23.3,99.74,961
2022,0,0,1.1,0,22.9,22.8,99.29,961
2022,0,0,2.4,0,22.3,21.9,97.86,961
2022,0,0,3.1,0,21,20.4,96.45,962
2022,0,0,3.4,0,19.4,18.5,94.37,963
2022,0,0,3.4,0,18.4,17.2,92.49,964
2022,0,3,3.5,3,18.2,16.9,92.18,965
2022,0,6,3.8,6,18.3,16.8,90.94,965
2022,0,40,4,40,18.4,16.8,90.15,966
2022,0,102,4.3,103,18.8,16.6,87.08,966
2022,1,180,4.5,181,19.2,16.3,83.17,966
2022,3,307,4.5,310,19.5,15.8,79.39,965
2022,2,252,4.3,254,19.6,15.5,77.14,965
2022,0,138,3.8,138,19.5,15.3,76.79,964
2022,1,119,3.3,119,19.2,15.3,78.04,963
2022,79,246,2.6,289,18.7,15.4,81.34,963
2022,29,121,2,130,18.1,15.7,85.97,963
2022,0,15,1.5,15,17.4,15.8,90.13,963
2022,0,0,1.4,0,17.2,15.7,90.85,963
2022,0,0,1.3,0,17,15.6,91.21,964
2022,0,0,1.1,0,16.8,15.3,91.02,964
2022,0,0,0.9,0,16.5,15.1,91.17,964
2022,0,0,0.9,0,16.3,14.8,90.66,964
2022,0,0,1,0,16.3,14.6,89.69,964
2022,0,0,1.1,0,16.3,14.5,89.21,963
2022,0,0,1.2,0,16.4,14.5,88.27,963
2022,0,0,1.3,0,16.4,14.5,88.37,963
2022,0,0,1.2,0,16.4,14.6,89.16,963
2022,0,0,1.2,0,16.6,14.9,89.64,963
2022,0,0,1.2,0,17.1,15.3,89.31,963
2022,0,11,2,11,19.1,15.9,81.69,964
2022,2,143,2.7,144,21.5,15.7,69.38,964
2022,121,343,3.2,416,23.8,14.4,55.6,964
2022,209,433,3.3,594,25.3,13.7,48.71,964
2022,268,492,3.2,728,26.2,13.6,45.82,964
2022,186,529,3,703,26.8,13.6,44.29,963
2022,852,159,2.6,945,27.2,13.8,43.63,962
2022,744,200,2.1,830,27.2,13.9,44.07,960
2022,716,179,1.7,689,26.9,14.1,45.34,960
2022,681,121,1.3,480,26.3,14.4,47.8,960
2022,498,88,0.8,241,25,15.3,54.75,960
2022,88,25,0.7,31,22.8,15.7,64.23,961
2022,0,0,0.7,0,22.1,15.2,65,961
2022,0,0,0.7,0,21.6,15,66.21,962
2022,0,0,0.8,0,20.8,15,69.49,962
2022,0,0,0.8,0,20,15,73.02,962
2022,0,0,0.9,0,19.5,15,75.19,962
2022,0,0,0.9,0,19.3,15,76.1,962
2022,0,0,0.9,0,19.3,15.1,76.59,961
2022,0,0,0.9,0,19.3,15.2,77.07,961
2022,0,0,0.8,0,19.2,15.2,77.75,960
2022,0,0,0.8,0,19.3,15.3,77.51,961
2022,0,0,0.8,0,19.6,15.3,76.27,961
2022,0,0,0.7,0,20.2,16,77.01,962
2022,0,3,0.6,3,22.7,16.6,68.39,962
2022,39,171,0.9,187,25.6,16.1,55.77,963
2022,2,124,1.6,125,27.3,16.8,52.85,963
2022,70,342,1.9,396,28.4,17.8,52.65,963
2022,21,353,2.2,372,29.2,18.5,52.48,963
2022,401,377,2.5,751,29.6,19,52.82,962
2022,728,225,2.6,895,29.6,19.3,53.88,961
2022,542,280,2.6,737,29.3,19.5,55.53,961
2022,798,126,2.4,691,28.8,19.6,57.52,960
2022,710,108,2.1,480,27.9,19.7,61,960
2022,536,79,1.4,242,26.6,20.3,68.5,961
2022,122,24,0.8,31,24.6,20.5,77.81,961
2022,0,0,0.7,0,24,20.3,79.67,962
2022,0,0,0.7,0,23.6,20.1,80.91,963
2022,0,0,0.7,0,23.1,20,82.71,963
2022,0,0,0.8,0,22.5,19.9,85.06,963
2022,0,0,0.8,0,22,19.7,86.88,963
2022,0,0,0.8,0,21.6,19.6,88.19,963
2022,0,0,0.8,0,21.2,19.4,89.46,963
2022,0,0,0.8,0,20.9,19.2,90.11,962
2022,0,0,0.8,0,20.7,19.1,90.35,962
2022,0,0,0.8,0,20.6,18.9,89.91,962
2022,0,0,0.8,0,20.5,18.7,89.23,962
2022,0,0,0.7,0,21,19,88.47,963
2022,399,46,1.1,109,24,19.5,76.03,964
2022,688,79,1,350,27.2,19.7,63.42,964
2022,809,97,1.2,584,29.1,20,58.02,964
2022,871,109,1.7,778,30.3,20.4,55.56,964
2022,924,103,2.2,916,31.1,20.7,54.11,963
2022,935,107,2.6,977,31.5,21,53.66,962
2022,932,106,2.8,961,31.5,21.1,54.1,961
2022,908,105,2.9,868,31.3,21.1,54.77,960
2022,868,95,2.9,708,30.8,21,56.06,959
2022,794,82,2.7,495,30,20.9,58.25,959
2022,637,62,2,252,28.4,21.3,65.3,959
2022,207,21,1.2,33,25.8,21.2,75.64,960
2022,0,0,1.2,0,24.9,21,78.82,960
2022,0,0,1.2,0,24.3,20.9,81.49,961
2022,0,0,1.3,0,23.7,20.9,84.51,961
2022,0,0,1.4,0,23.3,21,86.76,961
2022,0,0,1.5,0,22.9,21,89.01,961
2022,0,0,1.6,0,22.6,21,90.52,960
2022,0,0,1.6,0,22.3,21,92.16,960
2022,0,0,1.7,0,22.1,21,93.5,960
2022,0,0,1.7,0,21.9,21.1,94.96,959
2022,0,0,1.7,0,21.8,21.1,96.08,959
2022,0,0,1.8,0,21.7,21.3,97.36,960
2022,0,0,2.1,0,22,21.4,96.41,960
2022,379,47,3.1,107,24.2,21.8,86.55,961
2022,671,81,3.9,344,26.8,22,75.21,961
2022,804,97,4.4,579,28.7,22.2,67.77,961
2022,872,105,4.6,773,30,22.3,63.48,960
2022,933,94,4.7,913,31,22.5,60.53,960
2022,947,94,4.7,974,31.6,22.5,58.63,958
2022,944,94,4.7,958,31.9,22.6,57.83,957
2022,894,109,4.6,858,31.8,22.6,58.2,956
2022,852,100,4.5,698,31.4,22.5,59.28,955
2022,769,87,4.3,485,30.6,22.5,61.88,955
2022,597,66,3.5,243,29.2,22.5,67.33,955
2022,151,21,2.8,29,27.4,22.5,74.58,956
2022,0,0,2.8,0,26.7,22.6,78.25,956
2022,0,0,2.6,0,26,22.8,82.54,957
2022,0,0,2.6,0,25.4,22.9,86.12,958
2022,0,0,2.7,0,24.9,22.9,88.6,958
2022,0,0,2.7,0,24.4,22.8,90.79,958
2022,0,0,2.7,0,24,22.7,92.37,958
2022,0,0,2.8,0,23.7,22.6,93.63,958
2022,0,0,3,0,23.6,22.6,94.06,957
2022,0,0,3.1,0,23.5,22.6,94.86,957
2022,0,0,3.1,0,23.4,22.6,95.5,957
2022,0,0,3.1,0,23.3,22.6,95.83,958
2022,0,0,3.1,0,23.4,22.5,94.75,959
2022,376,45,4,105,24.6,22.5,87.98,960
2022,0,47,4.7,47,26.2,22.4,79.71,960
2022,783,99,4.8,568,27.4,22.7,75.39,960
2022,846,111,4.6,758,28.2,22.8,72.41,960
2022,865,128,4.4,886,28.6,22.8,71.04,960
2022,833,104,4.2,876,29.1,23,69.54,959
2022,86,433,3.9,512,29.2,23,69.44,958
2022,124,376,3.3,480,28.6,23.2,72.64,958
2022,0,105,2.2,106,27.4,23.4,78.68,958
2022,8,156,2.8,160,25.3,22.9,86.4,959
2022,5,76,4.6,78,22.5,20.7,89.73,961
2022,0,13,5.7,13,19,16.6,86.21,963
2022,0,0,5.4,0,16.3,13.3,82.35,964
2022,0,0,5.3,0,15.1,12.3,83.37,966
2022,0,0,5.5,0,14.2,11.7,84.93,967
2022,0,0,5.5,0,13.6,11.2,85.16,967
2022,0,0,5.6,0,13,10.7,85.79,968
2022,0,0,5.7,0,12.7,10.3,85.14,967
2022,0,0,5.6,0,12.4,9.9,84.66,967
2022,0,0,5.3,0,12.3,9.4,82.71,967
2022,0,0,5.1,0,12.2,9,80.55,967
2022,0,0,5,0,12.2,8.4,77.5,967
2022,0,0,5,0,12.2,7.8,74.34,967
2022,0,0,5,0,12.3,7.2,70.85,968
2022,3,43,5.2,43,13.3,6.6,63.95,969
2022,1,55,5.6,55,14.9,5.8,54.54,969
2022,23,271,6,285,16.8,5.6,47.59,969
2022,0,187,5.9,187,18.5,6.5,45.38,969
2022,13,401,5.5,412,20.1,7.5,44.11,968
2022,140,468,5.1,597,21.3,8.4,43.67,968
2022,211,497,4.7,690,22.1,9.2,43.73,967
2022,47,406,4.4,445,22.6,9.7,43.82,966
2022,18,317,4.2,330,22.5,9.9,44.9,965
2022,108,282,3.9,337,21.9,10,46.76,965
2022,574,68,3,234,20.5,10.3,52.03,965
2022,0,16,2,16,18.3,10.7,61.22,966
2022,0,0,2,0,17.4,10.7,64.61,967
2022,0,0,2,0,16.7,10.5,66.98,968
2022,0,0,2,0,16.2,10.3,68.02,969
2022,0,0,2.2,0,15.8,10,68.29,969
2022,0,0,2.5,0,15.5,9.7,68.18,969
2022,0,0,2.6,0,15.2,9.5,68.66,969
2022,0,0,2.8,0,14.9,9.2,68.86,969
2022,0,0,2.7,0,14.6,9,69.08,968
2022,0,0,2.6,0,14.4,8.8,69.05,968
2022,0,0,2.6,0,14.1,8.6,69.31,968
2022,0,0,2.4,0,13.8,8.4,69.75,969
2022,0,0,2.6,0,13.9,8.2,68.71,970
2022,0,4,3.6,4,15.5,8.2,61.6,970
2022,0,47,4.5,47,17.4,7.8,53.43,971
2022,7,249,4.8,254,19.1,7.6,47.25,971
2022,88,377,4.8,443,20.7,7.7,43.13,971
2022,242,491,4.6,702,22.2,8,40.2,970
2022,85,476,4.3,555,23.3,8.5,38.79,969
2022,71,460,3.9,525,24,9,38.46,968
2022,35,405,3.5,435,24.2,9.4,39.14,966
2022,44,341,3,372,24.1,9.8,40.3,966
2022,113,286,2.5,344,23.4,9.9,42.41,965
2022,504,80,1.4,224,21.7,11.5,52.41,965
2022,65,19,0.8,22,19.2,12.1,63.33,966
2022,0,0,0.7,0,18.5,12.2,66.93,966
2022,0,0,0.7,0,18.1,12.4,69.56,967
2022,0,0,0.6,0,17.8,12.5,71.14,968
2022,0,0,0.5,0,17.5,12.4,72.19,968
2022,0,0,0.3,0,17.3,12.3,72.25,968
2022,0,0,0.3,0,17,12,72.57,967
2022,0,0,0.5,0,16.6,11.8,73.49,967
2022,0,0,0.6,0,16.3,11.5,73.29,966
2022,0,0,0.7,0,16,11.2,73.07,966
2022,0,0,0.7,0,15.9,10.8,71.93,966
2022,0,0,0.7,0,15.7,10.5,71.15,966
2022,0,0,0.7,0,15.9,10.9,72.3,967
2022,357,48,1.2,103,18.7,10.7,59.52,967
2022,660,82,1.8,338,21.2,9.9,48.58,967
2022,790,100,1.9,569,23,10.8,46.03,967
2022,857,110,1.9,761,24.5,12,45.49,967
2022,904,109,2,895,25.8,13.2,45.77,966
2022,919,110,2.4,955,26.6,14.3,46.81,964
2022,915,109,2.9,936,27.1,15.1,47.81,963
2022,895,104,3.3,843,27.2,15.6,49.07,962
2022,852,95,3.4,683,26.9,15.8,50.79,961
2022,121,275,3.3,336,26.2,16,53.3,961
2022,5,119,2.4,120,24.7,16.5,60.26,961
2022,140,17,1.2,23,22.1,16.4,70.33,961
2022,0,0,1.2,0,21.3,16.3,73.37,962
2022,0,0,1.2,0,20.8,16.3,75.35,963
2022,0,0,1.3,0,20.3,16.2,77.45,963
2022,0,0,1.4,0,19.9,16.2,79.31,963
2022,0,0,1.3,0,19.5,16.3,81.54,963
2022,0,0,1.3,0,19.2,16.3,83.32,962
2022,0,0,1.4,0,18.8,16.4,85.79,962
2022,0,0,1.5,0,18.5,16.4,87.66,962
2022,0,0,1.5,0,18.2,16.4,89.44,961
2022,0,0,1.6,0,17.9,16.5,91.32,961
2022,0,0,1.8,0,17.7,16.5,92.86,962
2022,0,0,2.1,0,18,16.7,91.89,962
2022,335,50,3.1,101,20.2,17,82.02,962
2022,626,90,4.4,332,23.2,17.4,69.77,962
2022,756,113,4.9,561,25.3,17.9,63.54,962
2022,825,126,5.2,751,27,18.4,59.22,962
2022,897,111,5.4,890,28.2,18.7,56.43,961
2022,914,111,5.5,949,29.1,18.9,54.23,960
2022,912,109,5.4,931,29.7,19.1,52.83,959
2022,894,103,5.4,838,29.8,19.1,52.72,958
2022,854,93,5.2,679,29.6,19.1,53.36,957
2022,774,79,4.9,467,28.8,19.1,55.86,957
2022,611,58,4,229,27.3,19.2,61.29,957
2022,153,16,3.2,22,25.3,19.3,69.27,958
2022,0,0,2.9,0,24.4,19.4,73.86,959
2022,0,0,2.4,0,23.7,19.6,77.81,960
2022,0,0,2.1,0,23,19.8,82.03,960
2022,0,0,1.9,0,22.4,20,86.13,961
2022,0,0,1.7,0,21.9,20.2,89.85,961
2022,0,0,1.6,0,21.5,20.3,92.93,961
2022,0,0,1.6,0,21.2,20.4,95.15,961
2022,0,0,1.6,0,20.8,20.4,97.5,961
2022,0,0,1.6,0,20.5,20.3,98.84,961
2022,0,0,1.6,0,20.3,20.2,99.29,962
2022,0,0,1.5,0,20,20,100,962
2022,0,0,1.7,0,20.2,19.9,98.02,962
2022,437,40,2.5,106,22.6,20.1,85.53,963
2022,710,67,3,341,25.7,19.9,70.46,963
2022,824,83,2.9,571,28.1,19.8,60.74,963
2022,884,93,2.6,760,29.7,19.9,55.58,963
2022,877,122,2.5,881,30.7,20,52.96,962
2022,552,359,2.5,863,31.4,20.2,51.48,962
2022,97,458,2.7,546,31.6,20.4,51.47,961
2022,0,49,2.8,49,31.4,20.5,52.52,960
2022,0,58,2.9,58,30.9,20.6,54.32,959
2022,29,241,2.7,255,30,20.7,57.36,959
2022,582,62,1.9,223,28.4,21.1,64.84,959
2022,118,15,1,20,25.9,21.2,75.54,960
2022,0,0,1,0,25,21.3,79.78,961
2022,0,0,0.9,0,24.4,21.3,82.71,961
2022,0,0,0.8,0,23.9,21.3,85.26,962
2022,0,0,0.8,0,23.3,21.2,88.2,962
2022,0,0,0.8,0,22.9,21.1,89.84,963
2022,0,0,0.8,0,22.4,20.9,91.29,962
2022,0,0,0.8,0,22.1,20.6,91.22,962
2022,0,0,0.8,0,21.8,20.2,90.7,962
2022,0,0,0.7,0,21.6,19.8,89.34,962
2022,0,0,0.7,0,21.5,19.3,87.51,962
2022,0,0,0.7,0,21.4,19,85.97,962
2022,0,0,0.6,0,21.7,19.1,85.04,963
2022,418,40,0.9,104,24,19.3,74.88,964
2022,693,70,1.4,337,27.1,20.8,68.4,964
2022,806,88,2,564,29,21.4,63.54,964
2022,866,99,2.3,751,30.1,21.5,60.23,964
2022,875,119,2.5,874,30.9,21.5,57.43,963
2022,892,120,2.6,933,31.4,21.4,55.37,962
2022,891,117,2.7,915,31.7,21.3,54.05,961
2022,870,112,2.7,822,31.7,21.1,53.6,960
2022,495,226,2.7,563,31.4,21,54.05,959
2022,551,155,2.5,427,30.6,20.9,56.18,959
2022,11,97,1.7,100,29.1,21.4,63.12,959
2022,0,12,0.9,12,26.7,21.4,72.86,960
2022,0,0,0.8,0,25.9,21.4,76.11,961
2022,0,0,0.8,0,25.4,21.3,78.3,961
2022,0,0,0.8,0,24.8,21.3,81.06,962
2022,0,0,0.8,0,24.4,21.3,83,962
2022,0,0,0.7,0,24,21.3,85.06,962
2022,0,0,0.7,0,23.6,21.4,87.28,962
2022,0,0,0.7,0,23.3,21.4,88.84,961
2022,0,0,0.7,0,23,21.3,90.31,961
2022,0,0,0.7,0,22.7,21.3,91.56,961
2022,0,0,0.7,0,22.4,21.1,92.65,961
2022,0,0,0.7,0,22.1,21.1,93.91,962
2022,0,0,0.7,0,22.4,21.2,92.74,962
2022,3,66,1.6,67,24.9,21.4,80.74,963
2022,633,84,2,327,27.3,21.6,70.99,963
2022,761,105,2.2,553,28.9,21.7,65.18,963
2022,825,119,2.4,739,30,21.5,60.51,963
2022,2,325,2.6,326,30.8,21.2,56.72,962
2022,0,210,2.8,210,31.3,21.1,54.61,961
2022,838,151,2.8,899,31.6,21,53.47,960
2022,815,142,2.8,805,31.5,20.9,53.37,959
2022,771,127,2.6,648,31.2,20.8,53.95,959
2022,337,206,2.4,371,30.4,20.7,56.34,958
2022,492,74,1.5,207,28.9,21.5,64.19,959
2022,51,13,0.9,15,26.8,21.3,71.69,959
2022,0,0,0.9,0,26.1,21.2,74.23,960
2022,0,0,0.9,0,25.6,21.2,76.52,960
2022,0,0,1,0,25.1,21.3,79.53,961
2022,0,0,1,0,24.8,21.5,81.98,961
2022,0,0,1,0,24.4,21.8,85.19,960
2022,0,0,1,0,24,21.9,88.22,960
2022,0,0,1,0,23.7,22,90.47,960
2022,0,0,1,0,23.4,22.1,92.6,960
2022,0,0,1,0,23.1,22.2,94.6,960
2022,0,0,1.1,0,22.8,22.2,96.6,960
2022,0,0,1.2,0,22.6,22.3,98.07,961
2022,0,0,1.4,0,22.9,22.4,96.73,961
2022,349,46,2.6,98,25,22.5,85.87,962
2022,651,79,3.4,328,27.3,22.1,73.16,962
2022,732,111,3.7,541,28.9,21.8,65.36,962
2022,848,107,3.8,742,30.2,21.6,60.1,962
2022,845,111,3.9,836,31.1,21.4,56.45,961
2022,841,92,4,854,31.7,21.2,53.83,960
2022,905,105,4,911,32.1,21,51.87,959
2022,289,412,3.9,646,32.2,20.7,50.79,958
2022,783,123,3.8,649,31.9,20.5,50.9,957
2022,747,83,3.4,447,31.1,20.3,52.71,957
2022,561,61,2.4,210,29.6,20.5,58.25,957
2022,0,10,1.5,10,27.5,20.4,65.35,958
2022,0,0,1.5,0,26.8,20.4,67.92,958
2022,0,0,1.7,0,26.4,20.4,69.83,959
2022,0,0,1.5,0,25.7,20.6,73.54,960
2022,0,0,1.4,0,25.1,20.9,77.42,960
2022,0,0,1.4,0,24.5,21.2,81.95,960
2022,0,0,1.4,0,23.9,21.6,86.75,960
2022,0,0,1.4,0,23.4,21.8,91,960
2022,0,0,1.4,0,23,22.1,94.41,959
2022,0,0,1.3,0,22.7,22.2,97.01,959
2022,0,0,1.3,0,22.4,22.3,99.37,960
2022,0,0,1.4,0,22.3,22.3,100,960
2022,0,0,1.7,0,22.7,22.4,98.27,961
2022,15,63,2.7,65,24.4,22.6,89.56,962
2022,386,140,3.6,288,26.6,22.4,77.62,962
2022,497,163,3.9,454,28.5,21.9,67.57,963
2022,351,300,4,562,29.9,21.5,60.84,963
2022,180,392,4,546,30.9,21.3,56.54,962
2022,866,135,4,917,31.5,21.1,53.95,961
2022,790,162,4,862,31.6,20.9,53.25,960
2022,708,197,3.9,768,31.6,20.8,52.86,959
2022,127,299,3.7,383,31.3,20.7,53.35,959
2022,690,101,3.3,435,30.5,20.7,55.72,959
2022,49,125,2.3,138,29.1,21,61.69,959
2022,0,7,1.4,7,27.1,21,69.48,959
2022,0,0,1.4,0,26.4,21.1,72.75,960
2022,0,0,1.3,0,25.7,21.2,76.3,961
2022,0,0,1.2,0,25,21.3,80.05,961
2022,0,0,1.1,0,24.5,21.4,83.08,961
2022,0,0,1.1,0,24,21.6,86.33,961
2022,0,0,1.1,0,23.6,21.7,89.16,961
2022,0,0,1.2,0,23.2,21.8,92.1,961
2022,0,0,1.1,0,22.9,22,94.46,960
2022,0,0,1.1,0,22.7,22.1,96.22,960
2022,0,0,1,0,22.6,22.1,97.22,960
2022,0,0,0.9,0,22.5,22.2,98.19,961
2022,0,0,1.1,0,22.6,22.3,98.33,961
2022,0,20,2,20,23.8,22.7,93.81,962
2022,44,165,2.7,182,25.4,23.1,87.15,962
2022,717,117,3.4,535,27.2,23,78.01,963
2022,270,382,3.8,583,28.5,22.6,70.51,962
2022,443,371,4.1,749,29.4,22.3,65.54,962
2022,908,106,4.3,923,30,21.9,61.98,961
2022,339,433,4.4,732,30.4,21.7,59.65,960
2022,884,100,4.4,810,30.4,21.5,59.17,959
2022,839,92,4.3,651,30.1,21.5,59.89,958
2022,751,80,4,441,29.5,21.4,61.91,958
2022,570,58,3.2,206,28.3,21.6,66.89,958
2022,84,11,2.4,13,26.7,21.6,73.71,959
2022,0,0,2.2,0,26,21.7,77.15,959
2022,0,0,2.3,0,25.5,21.7,79.7,959
2022,0,0,2.1,0,24.9,21.8,82.97,959
2022,0,0,2.1,0,24.4,21.9,86.1,959
2022,0,0,2.1,0,24.1,22.1,88.5,959
2022,0,0,2.3,0,23.7,22.2,91.47,959
2022,0,0,2.4,0,23.4,22.3,93.67,958
2022,0,0,2.6,0,23.1,22.4,95.82,958
2022,0,0,2.8,0,23,22.5,96.74,958
2022,0,0,2.9,0,22.9,22.5,97.5,958
2022,0,0,3,0,23,22.5,96.83,958
2022,0,0,3.2,0,23.1,22.5,96.25,959
2022,360,45,3.9,98,24.4,22.5,89,959
2022,664,79,4.8,330,26.2,22.3,79.04,960
2022,797,95,5.3,559,28,21.9,69.39,960
2022,869,103,5.5,749,29.4,21.5,62.45,959
2022,905,107,5.7,877,30.5,21.1,57.18,959
2022,924,106,5.7,935,31.3,20.6,53.17,958
2022,920,104,5.8,915,31.7,20.2,50.62,956
2022,896,100,5.8,818,31.8,19.9,49.49,955
2022,851,92,5.7,656,31.6,19.6,49.09,955
2022,763,79,5.4,443,30.8,19.4,50.56,954
2022,584,56,4.7,206,29.3,19.3,55.03,955
2022,85,10,4,12,27.7,19.5,61.19,955
2022,0,0,3.9,0,26.8,20,66.24,956
2022,0,0,3.8,0,26.1,20.5,71.1,957
2022,0,0,3.7,0,25.4,20.9,76.34,957
2022,0,0,3.8,0,24.8,21.3,80.91,957
2022,0,0,3.9,0,24.3,21.5,84.49,957
2022,0,0,4,0,23.9,21.6,87.14,957
2022,0,0,4.1,0,23.5,21.6,89.07,956
2022,0,0,4.1,0,23.3,21.5,89.77,956
2022,0,0,4.1,0,23.1,21.5,90.71,955
2022,0,0,4.2,0,22.9,21.6,92.18,955
2022,0,0,4.2,0,22.8,21.6,93.11,955
2022,0,0,4.3,0,22.9,21.7,92.73,956
2022,57,72,5.1,80,24.1,21.6,86.19,957
2022,650,79,6.1,324,26.1,21.4,75.41,958
2022,791,93,6.5,552,28,21.2,66.4,958
2022,863,99,6.6,739,29.7,21,59.49,958
2022,886,110,6.7,862,31,20.7,54.22,957
2022,905,109,6.7,919,31.9,20.4,50.66,956
2022,904,107,6.6,900,32.4,20.2,48.5,955
2022,884,101,6.5,806,32.5,19.9,47.56,954
2022,841,91,6.2,646,32,19.9,48.73,953
2022,758,77,5.8,436,31.2,19.8,50.77,953
2022,19,96,5,101,29.7,19.8,55.28,953
2022,0,0,4.3,0,28.1,20,61.54,954
2022,0,0,4.1,0,27.1,20.5,67.26,955
2022,0,0,4,0,26.3,21,72.78,956
2022,0,0,3.9,0,25.5,21.4,78.17,956
2022,0,0,3.8,0,24.8,21.7,82.79,957
2022,0,0,3.9,0,24.4,21.8,85.57,957
2022,0,0,3.9,0,24,21.9,88.3,957
2022,0,0,3.9,0,23.7,22,90.36,957
2022,0,0,3.8,0,23.4,22.1,92.2,957
2022,0,0,3.4,0,23.1,22.1,94.02,957
2022,0,0,3.3,0,22.9,22.1,95.07,957
2022,0,0,3.1,0,22.6,22,96.55,958
2022,0,0,3,0,22.6,22,96.38,959
2022,0,13,3.7,13,23.8,22.2,90.63,959
2022,663,75,4.4,324,25.4,22.2,82.45,960
2022,0,139,4.7,139,27.1,22.1,74.38,960
2022,867,94,4.7,735,28.7,22,67.04,959
2022,878,112,4.8,855,29.8,21.9,62.71,958
2022,0,186,4.8,186,30.4,21.9,60.66,957
2022,139,444,4.8,565,30.7,22,59.89,956
2022,366,370,4.8,660,30.6,22.1,60.65,955
2022,0,31,4.6,31,29.9,22.3,63.77,954
2022,768,71,4,432,28.7,22.6,69.53,954
2022,592,51,3.2,199,26.9,22.9,78.89,955
2022,0,0,2.6,0,25.2,23,87.47,956
2022,0,0,2.3,0,24.4,23,91.87,956
2022,0,0,2.1,0,23.9,23,94.52,957
2022,0,0,2,0,23.5,22.9,96.4,958
2022,0,0,2.1,0,23.2,22.8,97.56,959
2022,0,0,2.1,0,22.9,22.7,98.68,959
2022,0,0,2.1,0,22.7,22.6,99.29,959
2022,0,0,2.1,0,22.6,22.5,99.51,959
2022,0,0,2.2,0,22.6,22.4,99.06,958
2022,0,0,2.1,0,22.5,22.4,99.34,958
2022,0,0,1.9,0,22.5,22.4,99.16,959
2022,0,0,1.5,0,22.4,22.3,99.44,959
2022,0,0,1.2,0,22.4,22.4,99.93,960
2022,3,47,1.7,47,23.5,23.1,97.69,961
2022,0,6,1.9,6,24.5,23.6,94.9,962
2022,4,139,1.9,141,25.1,23.3,89.63,962
2022,0,110,2.2,111,25.4,22.7,85.18,962
2022,0,75,2.3,75,25.6,22.2,81.49,962
2022,0,62,2.4,62,25.6,21.8,79.68,961
2022,0,38,2.8,38,25.4,21.7,79.84,961
2022,0,89,3,89,25,21.5,81.09,960
2022,0,59,2.8,59,24.3,21.4,84.04,960
2022,0,54,2.2,54,23.5,21.6,89.02,960
2022,0,20,1.7,20,22.7,21.6,93.43,960
2022,0,0,1.6,0,22.1,21.3,95.39,961
2022,0,0,2.1,0,21.9,21.1,95.21,962
2022,0,0,2.5,0,21.6,20.9,95.55,963
2022,0,0,2.8,0,21.3,20.6,95.55,964
2022,0,0,3,0,20.9,20.2,95.69,964
2022,0,0,3.1,0,20.5,19.8,95.75,965
2022,0,0,3.1,0,20.1,19.3,95.34,965
2022,0,0,3.1,0,19.7,18.8,94.69,965
2022,0,0,3.1,0,19.3,18.3,94.09,965
2022,0,0,3.2,0,19,17.8,92.84,964
2022,0,0,3.4,0,18.6,17.4,92.51,965
